Date,GOOG,AAPL
2018-04-16,1036.8336115763552,43.926439530685926
2018-04-17,1068.5532770883062,44.47034041450777
2018-04-18,1072.73978478803,44.518496810506605
2018-04-19,1079.6376838095227,43.46820375722544
2018-04-20,1079.0664460431653,41.90405754026354
2018-04-23,1072.6092221601496,41.45128178963899
2018-04-24,1030.5075639344263,40.99572691029901
2018-04-25,1024.807141067762,41.01874682779452
2018-04-26,1039.6347741865518,41.125710925644896
2018-04-27,1032.3171293427233,40.69650601626018
2018-04-30,1024.9111971698123,41.24627865937075
2018-05-01,1023.7701973429942,42.33330025510211
2018-05-02,1033.0567266009862,44.024602238806025
2018-05-03,1019.8982082524266,44.05476284403671
2018-05-04,1038.3532416666665,45.49355124183003
2018-05-07,1056.7943836538457,46.43647280701756
2018-05-08,1052.6835354330703,46.31234804381847
2018-05-09,1073.9870985000007,46.63881770334928
2018-05-10,1094.7440046004847,47.29066025641027
2018-05-11,1095.7292103535349,47.22104355628066
2018-05-14,1104.648231807228,47.18103945111485
2018-05-15,1080.646955418719,46.5739407718121
2018-05-16,1084.540338964577,46.89158066298342
2018-05-17,1080.798501804123,46.88753345724911
2018-05-18,1066.0108430260047,46.74233462962965
2018-05-21,1080.0173267857137,46.96843350604494
2018-05-22,1075.9413868279569,46.913204780114775
2018-05-23,1070.64175625,46.703952574102935
2018-05-24,1075.887846594005,47.020281864406776
2018-05-25,1078.0242860526319,47.20900790960451
2018-05-28,1078.0242860526319,47.20900790960451
2018-05-29,1061.9192914215685,46.909975432525975
2018-05-30,1065.6374791878175,46.85740868055552
2018-05-31,1089.0925843400448,46.82281219047615
2018-06-01,1114.3631962616828,47.33435434083605
2018-06-04,1135.7667405660375,48.004273546511655
2018-06-05,1139.3085140306125,48.2739304347826
2018-06-06,1134.688770072993,48.32314852459015
2018-06-07,1124.0943131979702,48.350915992647096
2018-06-08,1121.2037316062176,47.70815294943825
2018-06-11,1130.7937490909082,47.82584651162787
2018-06-12,1134.6004883152161,47.93487443609023
2018-06-13,1141.8805071782183,47.98008607594932
2018-06-14,1149.72183989899,47.73698052631577
2018-06-15,1148.162791794872,47.29334292763163
2018-06-18,1164.664950626566,47.130324821428594
2018-06-19,1162.5494002364064,46.409192113095195
2018-06-20,1179.5393282608698,46.65991313755797
2018-06-21,1162.0173207161138,46.549416055846486
2018-06-22,1155.6787962666672,46.39401089285718
2018-06-25,1122.9715173170725,45.60628233387361
2018-06-26,1124.7698402500005,46.15622808586761
2018-06-27,1118.4874912195119,46.31727287319421
2018-06-28,1111.3949814720813,46.252767269439474
2018-06-29,1121.9100788918201,46.55388079584775
2018-07-02,1114.1176672634263,46.482284030418235
2018-07-03,1117.0078330097085,46.696542261904774
2018-07-04,1117.0078330097085,46.696542261904774
2018-07-05,1118.6066490243907,46.359007863247854
2018-07-06,1136.0204118733507,46.78784091743125
2018-07-09,1147.9022844875342,47.518926898734165
2018-07-10,1156.1113197802206,47.59698598130834
2018-07-11,1157.9966375000001,47.097366666666694
2018-07-12,1176.4883149484538,47.611071964285806
2018-07-13,1189.2170848563962,47.84671816406249
2018-07-16,1184.929151256282,47.75181415770602
2018-07-17,1192.6696753056235,47.70825855018588
2018-07-18,1198.0452558536588,47.66301119133579
2018-07-19,1189.193436049383,47.91781765704584
2018-07-20,1189.188485085574,47.92979105263162
2018-07-23,1208.894455783582,47.76495008944542
2018-07-24,1250.6538259183676,48.16385673758867
2018-07-25,1254.7098365517247,48.356913406940066
2018-07-26,1261.8233937093282,48.624152704791356
2018-07-27,1247.276243720931,48.167643062200916
2018-07-30,1221.3617959798996,47.57234058823532
2018-07-31,1220.3151840579721,48.09990217113665
2018-08-01,1220.2995294392517,49.95197425000011
2018-08-02,1220.2466177725125,51.209110687023
2018-08-03,1220.3887169761279,51.87398018154319
2018-08-06,1221.0935271540473,52.119663157894735
2018-08-07,1244.6217569343066,51.950651788491456
2018-08-08,1250.8941262755109,51.73113864013267
2018-08-09,1251.2407527472524,52.20473609671858
2018-08-10,1238.7252595360821,51.928242233009705
2018-08-13,1240.2004158441562,52.29432677304965
2018-08-14,1238.7298308270676,52.40732938388625
2018-08-15,1217.4509550122248,52.33360760059606
2018-08-16,1218.730695853658,53.18734694189601
2018-08-17,1197.9623713924052,53.98095209677409
2018-08-20,1203.0887925729437,54.164488776978374
2018-08-21,1210.4901882198951,53.906937945791675
2018-08-22,1206.661095538058,53.792015357766125
2018-08-23,1210.93442150259,53.96148725314177
2018-08-24,1216.214348793565,54.037037164750934
2018-08-27,1237.1802219072167,54.45095721739129
2018-08-28,1234.5963279301745,54.8971129296236
2018-08-29,1246.1180256723712,55.46209437689964
2018-08-30,1244.701074365482,56.17747952167412
2018-08-31,1222.2603696296298,56.82139570370377
2018-09-03,1222.2603696296298,56.82139570370377
2018-09-04,1199.906658749999,57.04260578386609
2018-09-05,1181.0872709046462,56.87088719512196
2018-09-06,1164.3882417910454,56.06684442700156
2018-09-07,1167.15669584352,55.70885220994477
2018-09-10,1165.9691721519002,54.7995986666667
2018-09-11,1172.2534378446117,55.49730643776826
2018-09-12,1163.3914044502617,55.609893227091725
2018-09-13,1171.2487656641606,56.35983060109286
2018-09-14,1173.3728963988926,56.184596472392634
2018-09-17,1161.6417546419098,54.95800837837835
2018-09-18,1167.5345382198948,54.75535994236313
2018-09-19,1163.628311479592,54.468733168316824
2018-09-20,1184.8285653645833,55.148628728414444
2018-09-21,1176.4940618937649,54.768261658841915
2018-09-24,1169.021607614214,54.79028242122716
2018-09-25,1180.6125859838282,55.38664150943396
2018-09-26,1184.499064646465,55.50386843800315
2018-09-27,1196.9471238341973,56.174346077032745
2018-09-28,1190.5079321428573,56.251522468354466
2018-10-01,1199.5649997543003,56.971737795275544
2018-10-02,1201.8896802030451,57.194020100502506
2018-10-03,1200.169816622691,57.96886735015775
2018-10-04,1169.0603270676695,57.26437178362563
